OBJECTID	tract	SHAPE_Length	SHAPE_Area	Tract_1	Population
1458	6037401701	0.055402	0.000193	6037401701	4013
1459	6037401703	0.045552	0.000114	6037401703	3685
1460	6037401704	0.060314	0.00018	6037401704	5209
1461	6037401800	0.110478	0.000585	6037401800	7208
1462	6037401901	0.055947	0.00017	6037401901	4151
1463	6037401902	0.076593	0.000259	6037401902	5938
1464	6037402000	0.078464	0.000301	6037402000	6957
1465	6037402101	0.052634	0.000116	6037402101	4773
1466	6037402102	0.06139	0.000223	6037402102	4775
1467	6037402200	0.124074	0.00055	6037402200	7564
1468	6037432000	0.078463	0.00022	6037432000	7370
1469	6037432101	0.044202	0.000115	6037432101	4035
1470	6037432102	0.056949	0.00018	6037432102	5382
1471	6037432201	0.046531	0.000115	6037432201	4105
1472	6037432202	0.062237	0.000137	6037432202	4112
1473	6037432300	0.06287	0.000195	6037432300	3952
1474	6037432401	0.057652	0.000102	6037432401	3654
1475	6037432402	0.057672	0.000145	6037432402	6368
1476	6037432500	0.074035	0.000274	6037432500	7578
1477	6037432601	0.051601	0.000138	6037432601	6506
1478	6037432602	0.043809	0.000102	6037432602	4561
1479	6037432700	0.071064	0.000182	6037432700	5301
1480	6037432801	0.040783	0.000076	6037432801	2129
1481	6037432802	0.031621	0.000053	6037432802	6487
1482	6037432901	0.043091	0.000108	6037432901	4347
1483	6037432902	0.044434	0.000109	6037432902	3233
1484	6037433100	0.072416	0.000219	6037433100	7655
1485	6037433200	0.068941	0.00017	6037433200	6287
1486	6037433301	0.054881	0.000124	6037433301	9992
1487	6037433302	0.054136	0.000091	6037433302	1409
1488	6037433303	0.039741	0.000085	6037433303	7447
1489	6037433401	0.030742	0.000049	6037433401	3600
1490	6037433402	0.031072	0.000056	6037433402	4882
1491	6037433403	0.035073	0.000067	6037433403	5130
1492	6037433501	0.044233	0.00012	6037433501	2174
1493	6037433502	0.056946	0.000165	6037433502	8279
1494	6037433601	0.042695	0.000107	6037433601	4931
1495	6037433602	0.045903	0.000087	6037433602	2804
1496	6037433700	0.081477	0.000298	6037433700	3332
1497	6037433801	0.049411	0.000152	6037433801	6263
1498	6037433802	0.135169	0.000675	6037433802	2865
1499	6037433901	0.034172	0.00007	6037433901	5779
1500	6037433902	0.035508	0.000071	6037433902	3980
1501	6037434001	0.050175	0.000112	6037434001	4727
1502	6037434002	0.064473	0.000167	6037434002	7561
1503	6073013306	0.053754	0.000127	6073013306	4512
1504	6073013908	0.046173	0.000108	6073013908	3275
1505	6073013909	0.04593	0.000106	6073013909	4315
1506	6073014001	0.065206	0.000177	6073014001	4632
1507	6073014002	0.062566	0.000196	6073014002	4234
1508	6073014101	0.064861	0.000128	6073014101	3438
1509	6073014102	0.076474	0.000122	6073014102	3854
1510	6073014200	0.064964	0.000213	6073014200	5936
1511	6073014300	0.063548	0.000115	6073014300	3518
1512	6073014400	0.108036	0.000155	6073014400	3686
1513	6073014500	0.054379	0.000114	6073014500	3484
1514	6073014601	0.074722	0.000145	6073014601	4478
1515	6073014602	0.077387	0.000269	6073014602	3947
1516	6073014700	0.069281	0.000243	6073014700	7360
1517	6073014801	0.080838	0.000204	6073014801	6776
1518	6073014803	0.065599	0.000189	6073014803	4732
1519	6073014804	0.069998	0.000116	6073014804	4483
1520	6073014900	0.071647	0.000325	6073014900	7497
1521	6073015000	0.081261	0.000308	6073015000	5541
1522	6073015100	0.080765	0.000214	6073015100	4600
1523	6073015200	0.100745	0.000415	6073015200	3769
1524	6073015301	0.031869	0.000062	6073015301	3164
1525	6073015302	0.087012	0.000332	6073015302	3949
1526	6073015403	0.077518	0.000298	6073015403	2509
1527	6073015404	0.082088	0.000347	6073015404	7337
1528	6073015405	0.091142	0.000455	6073015405	5108
1529	6073015406	0.112191	0.000582	6073015406	2186
1530	6073015501	0.329922	0.003175	6073015501	4928
1531	6073015502	0.268684	0.002	6073015502	2698
1532	6073015601	0.055803	0.000156	6073015601	5734
1533	6073015602	0.099886	0.000415	6073015602	2560
1534	6073015701	0.048257	0.000093	6073015701	5500
1535	6073015703	0.032395	0.000065	6073015703	6335
1536	6073015704	0.04391	0.000091	6073015704	3851
1537	6073015801	0.040339	0.000059	6073015801	3239
1538	6073016902	0.580365	0.01161	6073016902	2067
1539	6073017006	0.070877	0.000242	6073017006	2858
1540	6073017007	0.152367	0.001162	6073017007	9469
1541	6073017009	0.077886	0.000341	6073017009	4126
1542	6073017010	0.190619	0.001491	6073017010	3261
1543	6073017014	0.073086	0.000191	6073017014	2493
1544	6073017015	0.096667	0.000454	6073017015	6600
1545	6073017018	0.089174	0.000183	6073017018	4187
1546	6073017019	0.158888	0.000577	6073017019	6014
1547	6073017020	0.257729	0.002861	6073017020	3407
1548	6073017021	0.261944	0.003101	6073017021	3161
1549	6073017022	0.097437	0.000427	6073017022	4839
1550	6073017026	0.089951	0.000445	6073017026	9047
1551	6073017029	0.314428	0.00253	6073017029	3422
1552	6073017030	0.333955	0.003393	6073017030	7469
1553	6073017031	0.044942	0.000102	6073017031	4020
1554	6073017032	0.136403	0.000969	6073017032	5444
1555	6073017033	0.122188	0.000889	6073017033	5026
1556	6073017034	0.079455	0.00026	6073017034	4989
1557	6073017035	0.071029	0.000224	6073017035	3251
1558	6073017036	0.045033	0.000095	6073017036	3445
1559	6073017037	0.073037	0.000301	6073017037	6162
1560	6073017038	0.100529	0.000457	6073017038	9242
1561	6073017039	0.134504	0.000449	6073017039	5524
1562	6073017040	0.080509	0.000303	6073017040	4636
1563	6073017041	0.080325	0.000285	6073017041	6203
1564	6073017042	0.129039	0.00055	6073017042	5794
1565	6073017043	0.076638	0.000288	6073017043	3246
1566	6073017044	0.084983	0.000231	6073017044	5193
1567	6073017045	0.072451	0.000187	6073017045	2838
1568	6073017046	0.087857	0.000364	6073017046	3155
1569	6073017047	0.071601	0.000204	6073017047	4105
1570	6073017048	0.077828	0.000361	6073017048	6098
1571	6073017049	0.149797	0.001035	6073017049	2722
1572	6073017050	0.151735	0.000495	6073017050	2788
1573	6073019001	1.05316	0.016488	6073019001	5235
1574	6073019702	0.095735	0.000392	6073019702	4854
1575	6073019803	0.091	0.000368	6073019803	3797
1576	6073020014	0.124777	0.000566	6073020014	5753
1577	6059042108	0.062284	0.00011	6059042108	5934
1578	6059042112	0.134419	0.000611	6059042112	3762
1579	6059042206	0.05491	0.000128	6059042206	3024
1580	6059042313	0.122802	0.000233	6059042313	7223
1581	6059042325	0.193678	0.000598	6059042325	3615
1582	6059042330	0.055186	0.000141	6059042330	6388
1583	6059042333	0.089703	0.000418	6059042333	4466
1584	6059042336	0.067933	0.000197	6059042336	4561
1585	6059042337	0.093189	0.000247	6059042337	3835
1586	6059062619	0.089891	0.000219	6059062619	4007
1587	6059062625	0.049283	0.000143	6059062625	4763
1588	6059062637	0.051343	0.000158	6059062637	2793
1589	6059062702	0.054946	0.00015	6059062702	4684
1590	6059063004	0.129577	0.000478	6059063004	5602
1591	6059063006	0.034528	0.000052	6059063006	3120
1592	6059063500	0.104948	0.000171	6059063500	6191
1593	6059099235	0.046164	0.000123	6059099235	4686
1594	6059099244	0.046702	0.000127	6059099244	3846
1595	6065043217	0.110187	0.000319	6065043217	2609
1596	6065043218	0.134615	0.000473	6065043218	5902
1597	6065043219	0.137313	0.000612	6065043219	7115
1598	6065043220	0.064179	0.000171	6065043220	4161
1599	6065043221	0.189755	0.001109	6065043221	14568
1600	6065043222	0.128722	0.000851	6065043222	3739
1601	6065043223	0.228424	0.001492	6065043223	5769
1602	6065043224	0.508514	0.014166	6065043224	5746
1603	6059021912	0.220554	0.001906	6059021912	3360
1604	6059021913	0.091903	0.000279	6059021913	8482
1605	6059021914	0.060288	0.000167	6059021914	4226
1606	6059021917	0.097812	0.000451	6059021917	3366
1607	6059021918	0.075353	0.000247	6059021918	5009
1608	6059032002	0.070676	0.000213	6059032002	6157
1609	6059032003	0.072496	0.000216	6059032003	4979
1610	6059032012	0.064689	0.000215	6059032012	3695
1611	6059032013	0.066914	0.000232	6059032013	3528
1612	6059032014	0.059512	0.000166	6059032014	6138
1613	6059032015	0.067277	0.000236	6059032015	6730
1614	6059032020	0.07936	0.000267	6059032020	6009
1615	6059032022	0.096739	0.000454	6059032022	6291
1616	6059032027	0.068688	0.000172	6059032027	6324
1617	6059032028	0.067487	0.00021	6059032028	3166
1618	6059032029	0.086928	0.000124	6059032029	4646
1619	6059032030	0.086085	0.000202	6059032030	3827
1620	6059032031	0.055778	0.000168	6059032031	3769
1621	6059076208	0.0582	0.000205	6059076208	4773
1622	6059086301	0.056325	0.000181	6059086301	6930
1623	6059086303	0.128334	0.000647	6059086303	4546
1624	6059086304	0.061461	0.000132	6059086304	4532
1625	6059086305	0.05874	0.000138	6059086305	3730
1626	6059086306	0.076482	0.00019	6059086306	3570
1627	6059086803	0.066533	0.000187	6059086803	7284
1628	6059086901	0.046694	0.000127	6059086901	8978
1629	6059086902	0.047001	0.000128	6059086902	4921
1630	6059086903	0.046827	0.000127	6059086903	6014
1631	6059087001	0.04664	0.000126	6059087001	5403
1632	6059087002	0.046149	0.000123	6059087002	6714
1633	6059087101	0.046854	0.000127	6059087101	4087
1634	6059087103	0.064131	0.000191	6059087103	7631
1635	6059087105	0.053334	0.000165	6059087105	4507
1636	6059087106	0.053777	0.000088	6059087106	4990
1637	6059087200	0.064349	0.000209	6059087200	7371
1638	6059087300	0.053115	0.000158	6059087300	10041
1639	6059087401	0.053281	0.000101	6059087401	3058
1640	6059087403	0.039452	0.000065	6059087403	3735
1641	6037124600	0.052262	0.00015	6037124600	4270
1642	6037125400	0.042789	0.000102	6037125400	7495
1643	6037125500	0.038863	0.000095	6037125500	5948
1644	6037125600	0.044661	0.000099	6037125600	2379
1645	6037128702	0.052616	0.000162	6037128702	5330
1646	6037137401	0.075104	0.000234	6037137401	4299
1647	6037137402	0.091636	0.000313	6037137402	5404
1648	6037137504	0.080013	0.000304	6037137504	1944
1649	6037138000	0.095229	0.000431	6037138000	4299
1650	6037139701	0.097425	0.000327	6037139701	4571
1651	6037139702	0.184311	0.000857	6037139702	5928
1652	6037139703	0.116007	0.000502	6037139703	2965
1653	6037139801	0.085514	0.000342	6037139801	3446
1654	6037139802	0.140024	0.0006	6037139802	3667
1655	6037141100	0.047884	0.000112	6037141100	5202
1656	6037141200	0.051674	0.000136	6037141200	6154
1657	6037141301	0.043519	0.000095	6037141301	5260
1658	6037141302	0.05198	0.000126	6037141302	5325
1659	6037141400	0.056824	0.000187	6037141400	4286
1660	6037141500	0.092061	0.000312	6037141500	2952
1661	6037141600	0.117741	0.00038	6037141600	3871
1662	6037141700	0.094589	0.000314	6037141700	2789
1663	6037143100	0.057621	0.00017	6037143100	3528
1664	6037143200	0.043976	0.000097	6037143200	3752
1665	6037143300	0.058169	0.00016	6037143300	5565
1666	6037143400	0.066462	0.000173	6037143400	5358
1667	6037143500	0.059553	0.000119	6037143500	4218
1668	6037143601	0.050051	0.000105	6037143601	4991
1669	6037143602	0.051309	0.000118	6037143602	3773
1670	6037143700	0.141516	0.000376	6037143700	3976
1671	6037143800	0.109315	0.000255	6037143800	4650
1672	6037143901	0.124027	0.000519	6037143901	3863
1673	6037143902	0.100265	0.00025	6037143902	2853
1674	6037188200	0.224692	0.001624	6037188200	5767
1675	6037189100	0.047137	0.000099	6037189100	6271
1676	6037189200	0.059315	0.000132	6037189200	6681
1677	6037189300	0.09109	0.000224	6037189300	3097
1678	6037189400	0.099254	0.000186	6037189400	2825
1679	6037189500	0.038494	0.000057	6037189500	4473
1680	6037189600	0.061921	0.000104	6037189600	3511
1681	6037189701	0.156175	0.000902	6037189701	3619
1682	6037189702	0.070697	0.000123	6037189702	1755
1683	6037189800	0.029441	0.000055	6037189800	2738
1684	6037189901	0.029136	0.000047	6037189901	7310
1685	6037189902	0.027048	0.000036	6037189902	5593
1686	6037190100	0.041378	0.00007	6037190100	5296
1687	6037190200	0.030374	0.000042	6037190200	6177
1688	6037190301	0.038657	0.000039	6037190301	5676
1689	6037190400	0.024814	0.000031	6037190400	6463
1690	6037190510	0.024674	0.00003	6037190510	4189
1691	6037190520	0.020492	0.000024	6037190520	4326
1692	6037262303	0.084068	0.000256	6037262303	3145
1693	6037262400	0.217321	0.001504	6037262400	3236
1694	6037264000	0.071041	0.00018	6037264000	3199
1695	6037264101	0.039127	0.000058	6037264101	5103
1696	6037264301	0.026708	0.000041	6037264301	4586
1697	6037265100	0.074028	0.000229	6037265100	2557
1698	6037265200	0.03802	0.000072	6037265200	6531
1699	6037265301	0.069278	0.000182	6037265301	7424
1700	6037265303	0.016545	0.000014	6037265303	4152
1701	6037265304	0.016843	0.000012	6037265304	3932
1702	6037265305	0.028563	0.00003	6037265305	2937
1703	6037265410	0.040412	0.000053	6037265410	1334
1704	6037265420	0.037101	0.000071	6037265420	1756
1705	6037265510	0.025463	0.000038	6037265510	3896
1706	6037265520	0.041288	0.000068	6037265520	4243
1707	6037265600	0.041088	0.000094	6037265600	5763
1708	6037265700	0.046441	0.000117	6037265700	4653
1709	6037267100	0.060544	0.000165	6037267100	5573
1710	6037267401	0.03222	0.000049	6037267401	5581
1711	6037267900	0.057625	0.000128	6037267900	5384
1712	6037269100	0.04528	0.000097	6037269100	4620
1713	6037291110	0.035211	0.000068	6037291110	3133
1714	6037291120	0.033163	0.000067	6037291120	2282
1715	6037291130	0.046004	0.000123	6037291130	3507
1716	6037291210	0.045261	0.000118	6037291210	4961
1717	6037291220	0.035365	0.000078	6037291220	3479
1718	6037294110	0.049907	0.000095	6037294110	4060
1719	6037294120	0.166412	0.000417	6037294120	2529
1720	6037294200	0.03932	0.000093	6037294200	4425
1721	6037294300	0.057868	0.000144	6037294300	7059
1722	6037294510	0.029416	0.00005	6037294510	4266
1723	6037294520	0.02828	0.000047	6037294520	3609
1724	6037294610	0.036034	0.000079	6037294610	3875
1725	6037294620	0.038649	0.000082	6037294620	3931
1726	6037311600	0.07579	0.000277	6037311600	6929
1727	6037320000	0.055217	0.000127	6037320000	0
1728	6037543303	0.116666	0.000728	6037543303	7140
1729	6037543601	0.034268	0.000064	6037543601	3970
1730	6037543604	0.066438	0.000257	6037543604	5162
1731	6037543701	0.034714	0.000062	6037543701	3062
1732	6037543702	0.04546	0.000126	6037543702	6354
1733	6037543703	0.041797	0.000103	6037543703	3617
1734	6037543802	0.04929	0.000131	6037543802	6952
1735	6037543903	0.065322	0.000129	6037543903	3786
1736	6037543904	0.135338	0.000943	6037543904	4426
1737	6037544000	0.074013	0.000341	6037544000	7698
1738	6037555002	0.039558	0.000088	6037555002	3497
1739	6037555104	0.038545	0.000084	6037555104	4263
1740	6037555202	0.055272	0.000108	6037555202	3338
1741	6037555211	0.038102	0.000083	6037555211	6377
1742	6037555212	0.034911	0.000069	6037555212	4464
1743	6037571102	0.049714	0.000126	6037571102	3732
1744	6037571400	0.093895	0.000214	6037571400	4649
1745	6037571800	0.076914	0.000268	6037571800	3118
1746	6037571900	0.073495	0.000186	6037571900	5299
1747	6037572001	0.051299	0.000139	6037572001	5082
1748	6037572002	0.043072	0.000101	6037572002	4519
1749	6037572100	0.03979	0.000078	6037572100	1083
1750	6037572201	0.055392	0.000146	6037572201	6457
1751	6037572202	0.055443	0.000147	6037572202	3713
1752	6059099508	0.052326	0.000117	6059099508	4661
1753	6059099510	0.061955	0.000134	6059099510	4217
1754	6059099512	0.078539	0.000098	6059099512	2766
1755	6059110012	0.085826	0.000233	6059110012	4876
1756	6037218300	0.054315	0.000089	6037218300	5569
1757	6037218700	0.039961	0.000078	6037218700	4255
1758	6037219700	0.041117	0.000088	6037219700	3164
1759	6037221302	0.032322	0.000045	6037221302	4472
1760	6037221600	0.032239	0.000064	6037221600	5036
1761	6037222000	0.043427	0.000111	6037222000	7314
1762	6037222600	0.032515	0.000065	6037222600	5419
1763	6037231600	0.040722	0.000094	6037231600	6364
1764	6037232600	0.038085	0.000078	6037232600	5460
1765	6037234500	0.048906	0.000127	6037234500	5373
1766	6037234900	0.03853	0.000075	6037234900	7064
1767	6037236100	0.044296	0.000105	6037236100	5172
1768	6037237300	0.04406	0.000114	6037237300	5495
1769	6037238200	0.04294	0.000098	6037238200	5243
1770	6037262602	0.169294	0.000967	6037262602	6580
1771	6037267502	0.027495	0.000042	6037267502	3294
1772	6037267700	0.038197	0.000088	6037267700	1591
1773	6037269300	0.06432	0.000222	6037269300	4080
1774	6037269700	0.0456	0.00009	6037269700	4216
1775	6037271600	0.034569	0.00007	6037271600	2509
1776	6037271802	0.030687	0.000056	6037271802	5972
1777	6037272100	0.045165	0.000116	6037272100	4300
1778	6037273300	0.033732	0.000054	6037273300	4173
1779	6037274200	0.078783	0.000092	6037274200	4273
1780	6037275200	0.032079	0.000043	6037275200	4279
1781	6037275400	0.040524	0.000073	6037275400	2120
1782	6037276601	0.070542	0.000219	6037276601	3450
1783	6037277100	0.048471	0.000122	6037277100	3016
1784	6037294420	0.071917	0.000236	6037294420	3270
1785	6037294830	0.035287	0.000068	6037294830	3274
1786	6037296210	0.081257	0.000151	6037296210	2858
1787	6071009500	0.146535	0.000522	6071009500	6819
1788	6071009707	0.198296	0.002064	6071009707	2927
1789	6071009708	0.732668	0.021387	6071009708	3552
1790	6071009709	0.110278	0.000758	6071009709	5385
1791	6071009710	0.092741	0.000503	6071009710	5652
1792	6071009711	0.159135	0.001367	6071009711	7167
1793	6071009712	0.170585	0.001476	6071009712	5003
1794	6071009713	0.182185	0.001967	6071009713	5854
1795	6071009714	0.166286	0.000993	6071009714	3070
1796	6071009715	0.201462	0.001391	6071009715	7097
1797	6071009716	0.143683	0.000882	6071009716	5886
1798	6071009717	0.132678	0.000752	6071009717	3162
1799	6071009800	0.081037	0.000333	6071009800	4524
1800	6071009901	0.221337	0.001803	6071009901	11425
1801	6071009902	0.159672	0.001336	6071009902	18141
1802	6071009903	0.188031	0.00152	6071009903	9231
1803	6071010003	0.183763	0.001694	6071010003	10752
1804	6071010004	0.109929	0.000764	6071010004	6718
1805	6071010009	0.189024	0.001685	6071010009	2567
