OBJECTID	tract	SHAPE_Length	SHAPE_Area	density	Tract_1	Population
2510	6037403303	0.106751	0.000426	6178806.5	6037403303	2636
2511	6037403304	0.08938	0.000364	15033196	6037403304	5474
2512	6037403305	0.048306	0.000145	15797034	6037403305	2299
2513	6037403312	0.114046	0.000678	7390427.5	6037403312	5011
2514	6037403316	0.094528	0.000308	22046106	6037403316	6811
2515	6037403317	0.101718	0.000375	13011117	6037403317	4884
2516	6037403318	0.094478	0.00032	20413476	6037403318	6547
2517	6037403319	0.062285	0.000238	19266830	6037403319	4603
2518	6037403320	0.083849	0.000337	17186920	6037403320	5809
2519	6037403321	0.124479	0.000691	8769197	6037403321	6064
2520	6037403322	0.075898	0.000235	16682070	6037403322	3925
2521	6037403323	0.06791	0.000246	20154340	6037403323	4975
2522	6037403324	0.133355	0.000891	8300925.5	6037403324	7401
2523	6037403325	0.243493	0.001576	2970488.5	6037403325	4684
2524	6037403401	0.086751	0.000205	25346752	6037403401	5219
2525	6037403402	0.053731	0.000168	20936794	6037403402	3518
2526	6037403403	0.125872	0.000345	15578974	6037403403	5376
2527	6037403404	0.075072	0.000244	10571763	6037403404	2589
2528	6037403405	0.10654	0.000318	5213647	6037403405	1658
2529	6037403406	0.045096	0.000121	22917072	6037403406	2773
2530	6037403407	0.117961	0.000521	3867462.25	6037403407	2016
2531	6037403408	0.076567	0.000293	23339984	6037403408	6855
2532	6037403500	0.118237	0.000524	2951370	6037403500	1547
2533	6037403600	0.119609	0.00048	13089424	6037403600	6295
2534	6037403702	0.053985	0.000163	22956780	6037403702	3751
2535	6037403703	0.067896	0.000211	22407008	6037403703	4731
2536	6037403721	0.065887	0.000185	26330206	6037403721	4876
2537	6037403722	0.056547	0.000174	32767136	6037403722	5712
2538	6037403801	0.067619	0.000179	32471898	6037403801	5844
2539	6037403802	0.049828	0.000127	43768100	6037403802	5583
2540	6037403901	0.052406	0.000119	25489518	6037403901	3049
2541	6037403902	0.056763	0.00021	23277876	6037403902	4895
2542	6037404000	0.046886	0.000129	33842904	6037404000	4389
2543	6037404100	0.047872	0.000131	45276416	6037404100	5972
2544	6037404200	0.057977	0.000157	49661384	6037404200	7799
2545	6037404301	0.041782	0.000108	52122912	6037404301	5652
2546	6037404302	0.031138	0.00006	40366852	6037404302	2434
2547	6037404401	0.06224	0.000137	28055136	6037404401	3855
2548	6037404402	0.085971	0.000331	14097635	6037404402	4676
2549	6037408501	0.051216	0.000087	36750404	6037408501	3217
2550	6037408502	0.081391	0.000338	22951850	6037408502	7759
2551	6037408503	0.114576	0.000456	13694372	6037408503	6258
2552	6037408601	0.058627	0.000213	34514852	6037408601	7374
2553	6037408623	0.040158	0.000092	33851920	6037408623	3117
2554	6037408624	0.054329	0.000139	23532226	6037408624	3285
2555	6037408625	0.062313	0.000208	19702828	6037408625	4113
2556	6037408626	0.082383	0.000252	20674720	6037408626	5225
2557	6037408627	0.096095	0.000303	10549858	6037408627	3201
2558	6037408628	0.074309	0.000221	25004974	6037408628	5548
2559	6037408629	0.062388	0.000183	15615172	6037408629	2860
2560	6037408703	0.215927	0.001638	4209912	6037408703	6898
2561	6037408704	0.049086	0.000115	27228996	6037408704	3148
2562	6037460000	0.139399	0.000657	6953616.5	6037460000	4569
2563	6037460100	0.133772	0.000547	10848277	6037460100	5940
2564	6037460200	0.080466	0.000314	17674250	6037460200	5567
2565	6037460301	0.123435	0.000481	9379838	6037460301	4515
2566	6037460302	0.054627	0.000127	33677004	6037460302	4303
2567	6037460400	0.235653	0.000406	2178528.25	6037460400	886
2568	6037460501	0.181043	0.000738	7529192.5	6037460501	5560
2569	6037460502	0.093146	0.000253	17491706	6037460502	4430
2570	6037460600	0.113114	0.00043	10042097	6037460600	4320
2571	6037460700	0.139262	0.00073	7122265.5	6037460700	5202
2572	6037460800	0.122711	0.000652	4770904.5	6037460800	3112
2573	6037460900	0.078183	0.000245	28507676	6037460900	7009
2574	6037461000	0.080555	0.000178	33621308	6037461000	6000
2575	6037461100	0.059706	0.000189	25607002	6037461100	4840
2576	6037461200	0.087361	0.000239	18344422	6037461200	4398
2577	6037461300	0.091899	0.000188	34757764	6037461300	6569
2578	6037461400	0.04812	0.000098	32209454	6037461400	3158
2579	6037461500	0.059321	0.000216	49337944	6037461500	10691
2580	6037461600	0.053447	0.000161	36184280	6037461600	5858
2581	6037461700	0.080647	0.000219	6605539	6037461700	1449
2582	6037461900	0.051111	0.000168	39417104	6037461900	6623
2583	6037462000	0.039907	0.000099	90426864	6037462000	9001
2584	6037462100	0.040799	0.000101	56756448	6037462100	5741
2585	6037462200	0.041795	0.000107	49337664	6037462200	5297
2586	6037462300	0.045694	0.000129	59198360	6037462300	7657
2587	6037462400	0.046681	0.000128	33982624	6037462400	4365
2588	6037462500	0.101365	0.000255	23675302	6037462500	6046
2589	6037462600	0.050323	0.000104	22378560	6037462600	2338
2590	6037462700	0.050678	0.00016	34193560	6037462700	5500
2591	6037462800	0.04252	0.00011	26795398	6037462800	2966
2592	6037462900	0.064411	0.00023	15883937	6037462900	3659
2593	6037463000	0.054074	0.000174	10508132	6037463000	1834
2594	6037463101	0.050711	0.00011	22258746	6037463101	2458
2595	6037463102	0.105016	0.000248	14734533	6037463102	3656
2596	6037463200	0.070717	0.00016	22250208	6037463200	3569
2597	6037463300	0.045104	0.000067	30446154	6037463300	2057
2598	6037463400	0.079377	0.00019	29796344	6037463400	5688
2599	6037463500	0.051856	0.000166	32504654	6037463500	5396
2600	6037463600	0.056163	0.000179	48395624	6037463600	8698
2601	6037463700	0.055878	0.000175	9919141	6037463700	1745
2602	6037463800	0.083991	0.000276	13775805	6037463800	3805
2603	6037463900	0.060487	0.00019	17214052	6037463900	3286
2604	6037464000	0.079952	0.000308	17728168	6037464000	5474
2605	6037464100	0.138338	0.000612	11557713	6037464100	7081
2606	6037464200	0.083307	0.000339	17223856	6037464200	5848
2607	6037480002	0.05708	0.00013	24785304	6037480002	3246
2608	6037480011	0.043771	0.000108	46820072	6037480011	5077
2609	6037480012	0.046702	0.000125	38371908	6037480012	4813
2610	6037480101	0.044066	0.00011	34166520	6037480101	3784
2611	6037480102	0.044943	0.000118	35210972	6037480102	4187
2612	6037480201	0.0567	0.000148	25216452	6037480201	3744
2613	6037480202	0.04878	0.000148	16205171	6037480202	2403
2614	6037480301	0.039229	0.000086	94345064	6037480301	8175
2615	6037480302	0.045194	0.000102	42072224	6037480302	4303
2616	6037480400	0.054112	0.000125	45049956	6037480400	5661
2617	6037480500	0.073927	0.000208	26241820	6037480500	5475
2618	6037480600	0.094724	0.000225	31295178	6037480600	7046
2619	6037480702	0.06757	0.000214	20371264	6037480702	4362
2620	6037480703	0.066693	0.000116	26821574	6037480703	3112
2621	6037480704	0.052013	0.000107	40308500	6037480704	4317
2622	6037480802	0.058289	0.000165	20126988	6037480802	3339
2623	6037480803	0.043986	0.000108	34021724	6037480803	3677
2624	6037480804	0.044587	0.000079	62607084	6037480804	4986
2625	6037480901	0.040183	0.000093	53314404	6037480901	4995
2626	6037480902	0.035804	0.000051	81781664	6037480902	4189
2627	6037480903	0.036168	0.00008	41582960	6037480903	3348
2628	6037481001	0.04675	0.000101	39442744	6037481001	3992
2629	6037481002	0.042756	0.00009	60526436	6037481002	5487
2630	6037481101	0.041663	0.000086	47066464	6037481101	4088
2631	6037481102	0.034414	0.000058	61899040	6037481102	3605
2632	6037481103	0.053741	0.000138	38327628	6037481103	5295
2633	6037481201	0.045617	0.000097	32792094	6037481201	3199
2634	6037481202	0.052491	0.000155	42456936	6037481202	6607
2635	6037481300	0.043978	0.000087	33702780	6037481300	2963
2636	6037481401	0.047874	0.000118	50943744	6037481401	6062
2637	6037481402	0.062679	0.000177	39305336	6037481402	6989
2638	6037481500	0.07064	0.000212	20767826	6037481500	4417
2639	6037481602	0.055023	0.000159	53567448	6037481602	8552
2640	6037481603	0.034914	0.000064	61387680	6037481603	3946
2641	6037481604	0.032418	0.00006	66794148	6037481604	4017
2642	6037481711	0.026812	0.000044	98555272	6037481711	4400
2643	6037481712	0.041044	0.000076	69267880	6037481712	5273
2644	6037481713	0.032435	0.000043	59844500	6037481713	2617
2645	6037481714	0.032796	0.000044	56116160	6037481714	2510
2646	6037481800	0.039734	0.000079	33965708	6037481800	2710
2647	6037481901	0.06087	0.000182	36668312	6037481901	6704
2648	6037481902	0.056839	0.000083	39580160	6037481902	3306
2649	6037482001	0.079216	0.000288	9782843	6037482001	2819
2650	6037482002	0.068902	0.000244	27816742	6037482002	6811
2651	6037482101	0.050352	0.000114	39556764	6037482101	4539
2652	6037482102	0.044859	0.000106	26553974	6037482102	2837
2653	6037482201	0.035795	0.000072	51522120	6037482201	3753
2654	6037482202	0.031778	0.000062	82530400	6037482202	5135
2655	6037482301	0.053783	0.00009	57177768	6037482301	5180
2656	6037482303	0.046733	0.000092	62618632	6037482303	5765
2657	6037482304	0.041732	0.00006	63979472	6037482304	3890
2658	6037482401	0.036219	0.000079	49094740	6037482401	3919
2659	6037482402	0.108975	0.00034	20490442	6037482402	6972
2660	6037482502	0.031675	0.000062	54758552	6037482502	3420
2661	6037482503	0.033709	0.00007	61452712	6037482503	4322
2662	6037482521	0.057971	0.00015	36793524	6037482521	5525
2663	6037482522	0.059799	0.000152	28994140	6037482522	4434
2664	6037482600	0.07705	0.000279	24170040	6037482600	6752
2665	6037482701	0.077292	0.000118	35467896	6037482701	4190
2666	6037482702	0.041202	0.000067	36104984	6037482702	2439
2667	6037482800	0.095836	0.000297	14484036	6037482800	4309
2668	6037500100	0.157577	0.00097	3444572.25	6037500100	3343
2669	6037500201	0.131055	0.000693	8573693	6037500201	5950
2670	6037500202	0.128738	0.000636	6989612	6037500202	4451
2671	6037500300	0.127114	0.000788	3668304.75	6037500300	2894
2672	6037500401	0.089082	0.000324	27666468	6037500401	8980
2673	6037500402	0.047998	0.00013	38916744	6037500402	5098
2674	6037500500	0.043538	0.000071	40151016	6037500500	2889
2675	6037500600	0.044941	0.000115	49988212	6037500600	5788
2676	6037500700	0.077443	0.000317	20500906	6037500700	6516
2677	6037500800	0.056114	0.000184	29222010	6037500800	5397
2678	6037500900	0.048402	0.000139	40412980	6037500900	5652
2679	6037501000	0.068497	0.000231	33686736	6037501000	7783
2680	6037501200	0.065752	0.000152	31712376	6037501200	4828
2681	6037501300	0.067167	0.000201	33757716	6037501300	6797
2682	6037501400	0.045981	0.000105	40101276	6037501400	4221
2683	6037501501	0.136574	0.000619	3492292	6037501501	2164
2684	6037501503	0.037504	0.000076	65047168	6037501503	4966
2685	6037501504	0.037535	0.000071	50657132	6037501504	3627
2686	6037501600	0.146618	0.000943	7327216	6037501600	6915
2687	6037501700	0.051159	0.000134	25449536	6037501700	3418
2688	6037501801	0.045416	0.000107	69291048	6037501801	7428
2689	6037533401	0.038187	0.000045	111061152	6037533401	5051
2690	6037533402	0.03074	0.000048	84778360	6037533402	4111
2691	6037533403	0.036269	0.000046	73282400	6037533403	3390
2692	6037533501	0.027161	0.000041	81113584	6037533501	3362
2693	6037533502	0.019354	0.000023	103885208	6037533502	2403
2694	6037533503	0.01768	0.000017	129200792	6037533503	2285
2695	6037533601	0.039425	0.000054	86382544	6037533601	4670
2696	6037533602	0.045862	0.000069	90296360	6037533602	6243
2697	6037533603	0.050564	0.000076	84032848	6037533603	6463
2698	6037533701	0.024713	0.000039	99030640	6037533701	3877
2699	6037533702	0.022977	0.00003	118692728	6037533702	3663
2700	6037533703	0.039242	0.00007	60008860	6037533703	4213
2701	6037533801	0.07544	0.000156	50565868	6037533801	7909
2702	6037533803	0.045629	0.000075	84898840	6037533803	6404
2703	6037533804	0.032521	0.00005	91293976	6037533804	4579
2704	6037533901	0.047221	0.000072	91429272	6037533901	6588
2705	6037533902	0.042613	0.000071	59551576	6037533902	4251
2706	6037534001	0.039358	0.000075	74874408	6037534001	5686
2707	6037534002	0.051408	0.000087	48036304	6037534002	4196
2708	6037534101	0.041958	0.000052	45809684	6037534101	2401
2709	6037534102	0.04285	0.000078	86441112	6037534102	6745
2710	6037534201	0.03074	0.000052	86752552	6037534201	4562
2711	6037534202	0.034666	0.000057	110266336	6037534202	6290
2712	6037534203	0.046369	0.000081	40938528	6037534203	3335
2713	6037534301	0.04518	0.000084	53720180	6037534301	4533
2714	6037534302	0.024965	0.000036	107017016	6037534302	3927
2715	6037534403	0.025208	0.00003	97484888	6037534403	2975
2716	6037534404	0.028598	0.000039	99325992	6037534404	3875
2717	6037534405	0.031957	0.000053	83325504	6037534405	4435
2718	6037534406	0.028924	0.000038	115658016	6037534406	4463
2719	6037534501	0.032614	0.000065	82869920	6037534501	5402
2720	6037534502	0.043087	0.000057	73583488	6037534502	4222
2721	6037534700	0.029273	0.000052	79343680	6037534700	4194
2722	6037534802	0.026158	0.000038	77155816	6037534802	2967
2723	6037534803	0.042987	0.00006	82098744	6037534803	4937
2724	6037534804	0.027342	0.000035	116472832	6037534804	4082
2725	6037534900	0.044965	0.000101	64299012	6037534900	6544
2726	6037535000	0.040869	0.00009	87629760	6037535000	7915
2727	6037535101	0.050259	0.000111	60859204	6037535101	6768
2728	6037535102	0.037676	0.000057	66189272	6037535102	3792
2729	6037535200	0.053654	0.000086	62259180	6037535200	5358
2730	6037535300	0.050659	0.000105	57717244	6037535300	6067
2731	6037535400	0.068009	0.000092	33063182	6037535400	3045
2732	6037535501	0.037009	0.000049	81100920	6037535501	3983
2733	6037535502	0.027742	0.000045	111018400	6037535502	5096
2734	6037535503	0.022515	0.000029	87918320	6037535503	2635
2735	6037535603	0.046907	0.000078	51595444	6037535603	4061
2736	6037535604	0.030102	0.000042	106149744	6037535604	4556
2737	6037535605	0.026827	0.000044	99127032	6037535605	4441
2738	6037535606	0.023896	0.000018	110100688	6037535606	2077
2739	6037535607	0.044701	0.000093	51653828	6037535607	4824
2740	6037535701	0.039362	0.000075	79636232	6037535701	6051
2741	6037535702	0.042271	0.000096	56949744	6037535702	5502
2742	6037535802	0.037827	0.000077	88396440	6037535802	6869
2743	6037535803	0.026059	0.000042	107448048	6037535803	4558
2744	6037535804	0.029243	0.000048	117311864	6037535804	5682
2745	6037535901	0.040689	0.000081	70394432	6037535901	5769
2746	6037535902	0.041736	0.000101	61525376	6037535902	6235
2747	6037536000	0.048848	0.000129	29773528	6037536000	3854
2748	6037536101	0.086595	0.00031	32158566	6037536101	9986
2749	6037536102	0.082219	0.000307	9806800	6037536102	3011
2750	6037536200	0.097801	0.000214	33429746	6037536200	7185
2751	6037540000	0.056042	0.000181	38728584	6037540000	7012
2752	6037540101	0.052927	0.00012	53320796	6037540101	6441
2753	6037540102	0.046459	0.000117	58024848	6037540102	6839
2754	6037540201	0.03062	0.000025	93927608	6037540201	2384
2755	6037540202	0.038717	0.000073	99426808	6037540202	7262
2756	6037540203	0.039941	0.000087	61860660	6037540203	5419
2757	6037540300	0.063478	0.000135	41876956	6037540300	5656
2758	6037540400	0.024206	0.000031	65696692	6037540400	2080
2759	6037540501	0.061474	0.000152	39712984	6037540501	6056
2760	6037540502	0.032943	0.000057	118056464	6037540502	6751
2761	6037540600	0.039408	0.000094	38044248	6037540600	3597
2762	6037540700	0.049995	0.000112	27681008	6037540700	3106
2763	6037540800	0.080699	0.000189	29516982	6037540800	5583
2764	6037540901	0.048519	0.000111	42617628	6037540901	4738
2765	6037540902	0.062742	0.000245	17788554	6037540902	4370
2766	6037541001	0.064128	0.000252	4625734	6037541001	1166
2767	6037541002	0.076064	0.000335	9917846	6037541002	3329
2768	6037541100	0.047211	0.000121	26252086	6037541100	3184
2769	6037541200	0.069123	0.000207	26221232	6037541200	5445
2770	6037541300	0.048473	0.000131	43255888	6037541300	5696
2771	6037541400	0.045899	0.000093	71231472	6037541400	6633
2772	6037541500	0.038223	0.000077	66880604	6037541500	5202
2773	6037541603	0.059855	0.000123	23381636	6037541603	2886
2774	6037541604	0.037107	0.000083	73056584	6037541604	6110
2775	6037541605	0.04341	0.000085	61506296	6037541605	5266
2776	6037541606	0.02415	0.000034	74424048	6037541606	2544
2777	6037541700	0.054531	0.000141	45247528	6037541700	6404
2778	6037541801	0.037192	0.000072	68808848	6037541801	4963
2779	6037541802	0.043512	0.000108	49202108	6037541802	5324
2780	6037542000	0.041744	0.000098	55886104	6037542000	5507
2781	6037542101	0.044248	0.000116	60349128	6037542101	7033
2782	6037542102	0.070306	0.000149	51250180	6037542102	7669
2783	6037542200	0.052501	0.000136	48996496	6037542200	6672
2784	6037542401	0.049038	0.000125	39123292	6037542401	4902
2785	6037542402	0.054905	0.000149	21025724	6037542402	3143
2786	6037542501	0.036967	0.000055	74201024	6037542501	4126
2787	6037542502	0.043666	0.000097	43379564	6037542502	4249
2788	6037542601	0.032707	0.000054	54227720	6037542601	2936
2789	6037542602	0.037411	0.000082	59562524	6037542602	4927
2790	6037542700	0.045402	0.000098	53764152	6037542700	5288
2791	6037542800	0.035392	0.000076	38994396	6037542800	2996
2792	6037542900	0.04421	0.000078	41275368	6037542900	3239
2793	6037543000	0.046415	0.000126	34166952	6037543000	4336
2794	6037543100	0.078659	0.000285	23666902	6037543100	6753
2795	6037543201	0.040886	0.000099	34134624	6037543201	3403
2796	6037543202	0.091193	0.000287	17063768	6037543202	4914
2797	6037543304	0.049554	0.00015	43666056	6037543304	6551
2798	6037543305	0.119445	0.000837	2810821.75	6037543305	2353
2799	6037543321	0.092773	0.000484	8105704.5	6037543321	3928
